timestamp,AABA,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,GE,GOOGL,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,VZ,WMT,XOM,y,forecasts,scores
2017-03-16,46.6,140.72,79.47,179.82,93.97,34.25,108.81,112.18,29.8,870.53,247.85,148.4,178.46,35.17,128.44,92.03,42.03,128.3,191.06,64.57,64.75,57.43,34.57,91.44,122.98,172.07,112.77,50.02,70.11,82.03,855.3,960.9011131671155,105.6011131671155
2017-03-17,46.73,141.0,79.92,178.31,92.99,34.35,108.0,111.87,29.85,873.68,249.68,149.4,176.29,35.31,128.45,91.83,42.28,128.57,190.82,64.25,64.91,57.77,34.46,91.45,122.95,171.09,112.68,50.19,70.58,82.03,853.49,958.4089840175478,104.91898401754781
2017-03-20,46.62,140.4,79.15,180.1,93.13,34.2,107.27,112.07,29.9,869.48,243.32,149.38,175.65,35.37,128.04,90.27,42.1,128.99,192.52,64.14,64.91,58.0,34.4,90.96,122.98,169.93,113.4,50.42,70.14,81.72,851.51,957.255163293638,105.74516329363803
2017-03-21,47.0,142.11,78.93,179.99,95.38,34.45,108.06,112.97,29.86,870.06,243.31,148.33,176.01,35.59,128.38,90.36,42.31,129.22,193.49,64.32,65.19,58.78,34.48,91.3,122.79,168.67,113.66,50.48,70.17,82.16,858.84,955.8092536532557,96.96925365325569
2017-03-22,45.61,139.84,77.43,175.96,92.0,33.78,107.65,111.85,29.56,849.48,231.22,146.73,174.04,35.22,127.05,86.89,42.56,128.58,192.3,63.98,64.12,54.76,34.3,91.31,121.92,168.13,112.37,50.13,70.03,81.96,840.43,958.1307995644577,117.70079956445772
2017-03-23,46.13,141.26,77.57,177.34,92.45,34.08,108.29,111.71,29.5,841.39,230.75,147.28,174.43,35.49,126.1,87.21,42.21,129.14,192.12,63.36,64.94,54.61,34.32,90.91,121.64,166.23,111.93,49.75,70.2,81.63,848.2,959.4723747675407,111.27237476754067
2017-03-24,46.65,141.5,78.11,176.85,92.24,34.07,107.93,112.4,29.59,842.0,233.0,147.85,175.12,35.65,125.86,87.79,42.23,129.38,192.12,63.16,65.36,55.29,34.27,90.77,121.38,166.13,111.98,49.7,69.99,82.03,851.68,959.5720261935314,107.89202619353148
2017-03-27,45.92,139.39,77.21,174.37,90.9,33.82,107.0,111.81,29.45,828.09,223.3,147.07,172.69,35.07,125.16,85.53,42.11,129.08,190.7,62.92,64.63,55.64,33.74,90.45,120.17,163.99,111.08,49.68,69.52,80.82,838.07,957.7359580338994,119.6659580338993
2017-03-28,46.33,140.91,77.51,176.29,91.56,33.9,106.28,112.6,29.31,839.69,225.58,147.29,173.94,35.34,125.62,87.02,42.24,129.46,189.94,63.2,64.96,55.99,34.06,90.17,120.76,164.58,111.41,49.01,69.33,81.32,851.75,958.6328215768671,106.88282157686706
2017-03-29,46.52,143.68,78.45,177.4,92.76,34.0,106.95,112.66,29.52,842.75,229.39,146.37,174.3,35.52,125.05,88.6,42.51,129.0,190.59,63.67,65.12,56.41,34.16,90.56,121.51,164.66,112.55,49.28,70.35,81.69,859.05,960.6883598599929,101.63835985999299
2017-03-30,46.8,144.19,78.2,177.25,92.98,33.8,108.15,112.53,29.66,851.98,229.48,146.72,173.86,35.58,124.74,88.2,42.35,128.75,190.74,63.5,65.42,56.48,34.19,90.5,120.36,163.65,111.96,49.0,70.69,82.03,874.95,961.780559120149,86.8305591201489
2017-03-31,46.52,143.72,78.93,178.02,92.63,33.72,107.7,113.0,29.86,846.83,230.53,146.87,173.98,35.75,124.11,88.71,42.55,129.39,191.3,63.26,65.65,56.0,34.21,90.03,120.93,164.64,112.5,49.1,71.32,83.26,877.0,967.7352864758935,90.73528647589353
2017-04-03,46.5,143.71,79.17,177.08,92.43,33.7,107.22,113.18,29.76,848.75,230.0,146.94,173.82,36.19,124.73,87.99,42.58,129.5,191.87,63.43,65.81,55.74,34.11,89.86,120.57,164.62,112.28,48.73,72.08,82.02,888.0,970.0427370726078,82.04273707260779
2017-04-04,46.3,143.25,78.49,176.88,93.89,33.25,107.88,113.15,29.9,848.0,227.72,146.5,173.52,36.12,124.51,86.89,42.51,129.14,190.57,63.59,65.39,55.15,34.18,89.75,120.64,165.87,112.27,49.1,71.74,82.1,891.5,974.4786773049373,82.97867730493726
2017-04-05,46.41,144.22,78.59,179.0,94.92,33.49,109.65,113.58,30.09,854.71,232.15,146.63,174.7,36.43,124.72,88.42,42.65,129.89,190.7,63.69,66.3,54.97,34.33,90.0,120.98,165.76,113.14,49.43,71.64,82.85,910.82,977.7533708704825,66.93337087048246
2017-04-06,46.38,144.29,77.76,177.56,94.42,33.0,109.12,112.85,30.0,849.5,227.09,147.04,173.47,36.13,124.85,85.98,42.58,130.31,190.41,63.48,65.6,55.07,34.14,89.77,121.0,165.45,112.57,48.52,71.7,82.75,913.8,976.9592117314617,63.15921173146171
2017-04-07,46.23,143.73,77.48,178.39,95.87,33.1,109.38,112.82,29.92,845.0,226.6,147.1,172.08,36.07,125.12,85.93,42.64,130.02,190.03,63.28,65.85,55.1,34.09,89.46,120.0,164.96,112.63,48.48,72.1,83.24,899.65,984.1048684547394,84.45486845473943
2017-04-10,46.49,143.6,77.92,179.0,96.31,32.96,109.12,112.8,30.07,841.54,228.0,146.96,172.53,36.02,124.87,86.08,42.73,129.95,190.16,63.27,65.61,55.0,34.13,89.13,120.03,166.19,112.99,48.72,72.99,83.12,899.63,987.9140696057966,88.28406960579662
2017-04-11,47.03,142.94,77.53,177.5,97.3,33.04,109.53,113.68,30.0,841.7,227.78,147.91,170.65,35.77,124.26,85.54,42.68,130.62,189.13,62.49,65.6,54.95,34.02,89.66,120.67,164.89,112.5,48.51,73.0,83.08,907.04,995.9116152204441,88.87161522044414
2017-04-12,46.8,141.6,77.39,178.25,96.69,32.86,109.36,113.03,29.88,838.46,227.65,147.42,171.04,35.87,124.54,85.93,42.54,131.31,190.31,62.37,65.42,54.66,33.88,89.7,121.07,166.32,112.78,48.53,73.55,82.86,903.09,999.7330560161853,96.64305601618526
2017-04-13,46.85,141.91,76.33,175.74,94.6,32.71,108.64,113.04,29.7,841.04,225.18,146.42,169.92,35.55,125.13,85.5,42.87,131.0,189.25,62.79,65.29,55.41,33.88,90.05,121.15,164.95,112.05,48.8,73.37,82.72,891.45,1004.5039957783257,113.05399577832566
2017-04-17,47.02,141.48,75.83,175.84,93.69,32.48,106.17,113.33,29.62,841.38,223.9,145.9,169.75,35.44,125.02,84.44,42.79,131.25,189.31,62.71,65.04,55.32,33.9,90.23,121.22,164.99,112.53,48.68,73.16,81.85,887.5,1007.2800015101919,119.78000151019194
2017-04-18,47.25,141.41,76.45,178.59,93.5,32.56,105.81,113.48,29.6,852.54,219.32,147.06,170.79,35.43,123.18,85.36,43.11,132.01,189.76,62.46,65.33,56.02,33.76,90.4,121.43,170.06,112.95,48.62,73.54,81.32,900.99,1007.4485485978335,106.45854859783344
2017-04-19,47.6,141.88,76.19,178.47,94.86,32.8,105.89,114.56,29.89,857.38,215.87,147.93,161.76,35.97,122.1,85.5,43.74,132.64,190.8,62.26,65.65,56.16,33.85,90.1,121.26,169.59,113.95,49.44,74.1,81.17,907.84,1012.8137768388899,104.97377683888988
2017-04-20,47.25,141.22,77.5,178.74,93.28,32.79,104.4,114.17,30.05,859.74,215.5,147.66,161.32,36.18,121.86,84.98,43.2,132.65,190.02,62.66,65.46,55.96,33.63,89.7,118.06,169.52,112.96,47.92,74.14,80.95,899.7,1016.3618508468013,116.66185084680126
2017-04-21,47.73,142.44,79.88,179.42,95.19,32.94,104.8,114.38,30.27,860.62,218.55,148.49,162.05,36.2,121.78,85.5,42.98,133.55,191.15,62.36,65.67,56.29,33.64,89.17,119.55,172.13,114.0,47.92,74.74,80.93,902.67,1021.1366998791535,118.46669987915357
2017-04-24,47.89,143.5,80.64,181.75,95.84,33.24,105.79,115.26,29.85,868.44,221.18,151.08,161.29,36.67,122.52,86.55,43.24,134.24,193.0,62.5,67.48,56.14,33.98,89.12,120.96,172.66,115.99,47.13,75.08,81.28,908.68,1024.0046201382136,115.32462013821362
2017-04-25,48.29,143.91,81.06,182.53,102.88,33.39,106.3,113.73,29.45,882.26,226.2,152.79,161.78,36.77,123.34,88.55,42.85,138.14,193.99,62.49,67.9,55.53,33.82,89.58,121.13,173.5,116.76,46.96,74.97,81.43,907.04,1027.4023697023933,120.36236970239338
2017-04-26,48.4,144.47,80.62,182.31,103.8,33.58,106.4,115.4,29.52,891.39,227.1,153.11,160.53,36.78,123.79,88.35,43.06,141.7,195.7,62.63,68.08,55.46,33.86,89.85,121.46,174.09,117.34,46.75,75.27,81.52,910.3,1028.5609541767503,118.26095417675037
2017-04-27,48.08,143.92,80.77,182.59,104.05,34.01,105.96,115.8,29.29,890.0,226.7,154.69,160.29,36.87,123.58,88.37,43.17,141.88,195.43,62.78,68.15,55.18,33.96,87.58,122.11,174.07,118.36,47.36,75.54,81.07,914.39,1027.9389335824173,113.54893358241736
2017-04-28,48.45,144.09,79.94,183.42,102.83,33.88,107.05,115.87,29.1,929.0,225.31,156.01,160.5,36.1,123.85,87.6,42.96,140.39,196.15,62.58,68.91,55.43,33.88,87.52,122.17,174.61,119.19,46.64,75.24,82.46,948.83,1031.2992547375172,82.46925473751719
2017-05-01,48.22,145.1,79.22,184.23,102.65,34.11,106.26,115.59,29.01,924.15,224.9,156.22,160.05,36.11,123.4,87.36,43.15,139.86,195.5,62.25,68.68,55.43,33.89,87.38,121.79,175.0,119.04,46.06,75.09,81.51,927.8,1033.827744357539,106.02774435753895
2017-05-02,48.72,147.54,79.15,182.54,102.27,34.06,106.11,114.87,29.01,933.27,224.86,154.49,159.44,36.37,123.52,86.71,43.22,140.98,195.16,62.51,69.71,55.12,33.58,87.29,121.0,174.91,118.95,46.0,75.3,82.14,946.64,1037.111824304284,90.47182430428404
2017-05-03,49.19,145.59,79.23,183.45,101.04,34.16,105.36,114.03,28.92,936.05,224.45,155.16,158.74,36.72,123.59,86.06,43.33,142.2,196.6,62.5,69.38,55.17,33.48,86.3,120.1,173.75,119.3,46.02,75.4,81.97,946.0,1039.9239306545292,93.92393065452916
2017-05-04,48.63,146.52,79.23,183.33,101.44,34.33,106.24,110.58,29.27,950.29,228.26,155.46,158.89,36.99,123.69,87.69,43.42,142.62,198.3,63.67,69.03,54.68,33.44,86.85,121.42,173.05,120.63,46.18,75.93,82.29,944.75,1041.4438518840684,96.69385188406841
2017-05-05,48.45,146.76,78.61,183.16,99.5,34.25,104.92,111.49,29.13,956.72,226.88,155.34,153.52,36.86,123.8,87.25,43.79,143.42,199.67,63.5,68.9,54.41,33.44,86.54,121.02,174.54,120.21,46.08,76.42,81.63,940.52,1040.6380677873642,100.11806778736423
2017-05-08,48.71,149.03,78.5,185.38,99.48,34.46,105.93,112.39,29.16,947.45,226.75,155.85,152.8,36.73,123.53,87.04,43.59,143.93,198.84,63.91,68.97,54.18,33.4,86.33,121.3,173.93,121.37,46.72,76.5,82.0,940.95,1038.2532284821714,97.30322848217133
2017-05-09,49.14,153.87,78.16,186.11,99.72,34.14,106.51,111.55,29.08,961.33,225.47,157.04,152.6,36.48,123.23,87.26,43.89,144.09,199.36,64.18,68.86,54.33,33.56,86.8,120.93,174.1,121.46,46.52,76.44,82.96,952.8,1040.630090569418,87.83009056941796
2017-05-10,49.4,153.63,78.28,185.14,99.72,33.9,105.82,109.0,28.92,956.22,223.46,157.52,151.65,36.27,122.91,86.53,43.48,143.86,197.37,63.13,68.99,54.91,33.0,86.48,119.63,173.04,121.17,46.4,76.33,82.12,953.5,1039.4786289180965,85.97862891809655
2017-05-11,49.45,152.45,78.2,182.9,101.9,33.72,107.08,109.74,28.68,951.29,224.35,157.35,151.05,35.91,122.5,87.09,43.49,144.08,196.04,64.75,68.36,54.52,32.99,86.61,120.16,172.76,120.34,46.31,76.35,82.59,945.11,1043.692540811376,98.5825408113759
2017-05-12,49.75,154.7,77.7,183.71,100.59,33.6,106.06,109.8,28.36,957.85,223.49,156.39,150.3,35.72,123.11,86.68,43.64,144.5,195.9,64.39,68.61,54.1,32.89,86.24,120.15,172.64,121.01,46.12,75.95,82.39,954.5,1043.6862838088812,89.18628380888117
2017-05-15,49.71,156.01,77.48,183.3,101.59,34.0,107.15,109.73,28.07,955.29,223.13,157.28,150.62,35.54,124.41,87.1,43.46,145.43,196.67,63.42,68.14,54.12,32.97,86.65,120.57,171.79,120.8,45.91,75.8,83.0,958.73,1044.7568978193651,86.0268978193651
2017-05-16,50.05,155.94,78.6,182.73,102.75,34.24,107.57,109.12,28.25,963.55,225.44,160.11,151.66,35.75,127.34,87.36,43.87,146.55,197.48,63.44,68.23,52.37,32.56,86.88,120.27,170.67,121.09,45.34,76.19,82.9,961.0,1043.420947912572,82.42094791257205
2017-05-17,50.7,153.6,76.78,181.39,101.0,34.2,105.53,106.0,27.82,959.7,221.73,157.08,153.3,35.67,126.6,86.11,43.81,146.64,195.39,63.38,68.89,52.39,32.31,86.22,119.38,166.96,119.77,44.95,75.05,82.3,954.7,1039.6914972050856,84.99149720508558
2017-05-18,48.68,151.27,76.27,178.48,99.14,31.1,104.55,105.98,27.26,943.2,214.0,155.48,150.86,35.19,126.46,84.07,43.87,146.41,194.5,62.91,67.4,51.97,32.2,86.18,120.13,168.25,119.5,44.5,76.89,81.77,944.8,1041.7100405222275,96.91004052222752
2017-05-19,50.03,153.38,76.55,177.73,101.57,31.74,105.52,106.76,27.55,952.82,214.87,156.04,151.01,35.15,127.03,84.21,43.85,147.25,196.3,64.04,67.5,51.0,32.3,86.0,120.85,172.3,119.75,45.16,77.97,82.0,962.84,1040.9031913613364,78.06319136133641
2017-05-22,50.51,154.0,76.95,183.78,102.67,31.15,107.09,107.65,28.23,957.0,217.37,156.49,152.1,35.48,126.63,85.18,43.89,148.3,196.35,63.7,67.89,51.77,32.5,86.25,120.83,172.73,121.56,45.39,78.65,82.11,964.0,1044.576900344687,80.57690034468692
2017-05-23,50.44,154.9,77.02,184.0,102.3,31.83,106.07,107.68,28.21,969.96,215.97,155.91,152.57,35.87,127.31,84.75,44.25,148.22,198.73,64.0,68.72,51.98,32.12,86.28,121.56,174.44,121.66,45.48,78.58,82.32,975.02,1044.2807412296422,69.26074122964224
2017-05-24,50.18,153.84,77.46,183.46,103.33,31.93,106.1,107.15,28.32,975.26,220.0,154.7,152.21,35.98,127.79,85.88,44.51,147.94,198.49,64.77,68.87,52.25,32.17,86.45,121.77,175.45,122.1,45.45,78.56,82.42,976.0,1043.879776459483,67.87977645948308
2017-05-25,50.48,153.73,77.49,185.63,104.45,31.55,106.1,108.13,27.79,979.0,224.41,156.2,153.25,36.12,126.74,85.99,45.0,149.81,198.41,64.96,68.97,52.38,32.06,86.58,122.59,176.32,122.43,45.05,78.36,82.33,984.85,1041.954550135416,57.104550135415934
2017-05-26,50.5,154.0,77.17,186.73,105.0,31.51,105.05,107.71,27.46,992.0,222.01,156.1,152.85,36.26,127.23,85.11,45.35,149.87,199.14,65.0,69.8,52.35,32.18,86.93,123.59,177.68,122.31,45.25,78.37,81.61,995.0,1039.2273785373352,44.2273785373352
2017-05-30,50.67,153.42,77.24,186.76,105.26,31.4,104.35,108.49,27.31,992.5,221.83,154.0,151.95,36.27,126.7,85.13,45.16,149.95,200.31,64.72,69.79,52.76,32.06,87.25,123.36,177.54,121.8,45.26,78.0,81.28,996.51,1039.825364624138,43.315364624138056
2017-05-31,50.6,153.97,77.09,187.37,105.25,31.78,103.55,108.4,27.33,996.21,218.24,154.36,152.03,36.31,127.35,83.73,45.43,150.12,202.73,65.08,70.53,53.02,32.28,87.67,123.87,176.89,121.56,46.43,78.35,80.94,1000.0,1041.9622554681682,41.96225546816822
2017-06-01,50.49,153.17,77.23,187.41,105.77,31.52,103.69,107.73,27.51,990.96,212.61,153.52,152.8,36.12,128.32,82.46,45.45,150.79,204.25,65.09,70.24,53.06,32.67,88.02,124.97,175.78,121.2,46.71,78.64,80.37,998.59,1044.120658075998,45.530658075998076
2017-06-02,50.53,153.58,77.77,187.82,105.67,31.93,103.82,108.46,27.87,988.59,212.94,154.79,153.07,36.27,129.05,82.29,45.83,152.52,205.06,65.46,70.44,52.7,32.77,88.4,125.33,179.92,122.07,46.63,79.8,80.59,998.99,1045.069740570259,46.07974057025899
2017-06-05,50.52,154.34,78.75,190.07,105.58,32.05,102.8,107.04,27.9,997.89,213.08,155.53,151.82,36.3,129.97,82.64,45.78,153.63,206.77,65.35,71.97,53.0,32.51,88.3,125.0,179.53,122.27,46.17,79.6,79.44,1007.23,1045.5138896699577,38.283889669957716
2017-06-06,50.42,153.9,78.46,188.41,104.79,31.75,103.11,106.17,27.98,1003.31,212.51,154.44,152.0,36.16,130.18,82.29,45.9,152.37,206.01,65.0,72.3,52.9,32.3,88.76,125.19,179.19,120.37,46.37,79.43,80.3,1012.0,1042.8301019301023,30.830101930102273
2017-06-07,50.47,155.02,78.91,186.85,104.3,31.61,103.97,105.79,27.95,998.82,215.37,154.69,153.05,36.13,131.0,83.31,45.5,151.23,205.73,64.6,72.64,52.79,32.08,88.68,123.87,182.0,120.63,46.52,79.08,81.05,1005.95,1040.1326958146135,34.18269581461345
2017-06-08,55.35,155.25,79.71,188.1,103.8,31.53,103.44,105.47,27.66,1004.23,215.56,155.16,151.0,36.34,131.0,83.91,45.39,152.0,204.84,64.24,72.51,53.54,32.06,88.58,123.42,183.34,119.3,46.5,79.58,80.51,1012.06,1043.0495756442035,30.98957564420357
2017-06-09,56.16,155.19,80.39,190.0,105.09,31.64,104.01,104.28,27.63,1005.49,220.83,154.0,152.0,36.5,130.37,85.51,45.06,151.88,206.0,63.2,72.04,53.2,31.81,87.85,123.86,181.84,120.17,46.17,79.03,81.15,1012.5,1043.4834269185674,30.983426918567375
2017-06-12,53.79,145.74,80.35,190.3,105.65,31.34,107.42,105.89,29.24,958.72,223.63,152.8,154.19,35.59,131.64,87.32,45.35,151.0,207.06,64.56,69.25,53.51,32.75,88.28,125.21,181.01,120.25,46.8,79.4,82.67,967.0,1045.5132297553973,78.51322975539733
2017-06-13,53.65,147.16,80.2,190.05,106.18,31.3,108.34,107.14,29.12,972.04,223.35,152.31,155.44,35.68,131.75,87.55,45.0,148.86,207.58,63.73,70.02,54.03,32.71,88.36,125.57,179.21,119.93,47.3,79.21,82.85,977.99,1044.7435510767245,66.75355107672453
2017-06-14,52.42,147.5,80.11,191.05,105.8,31.87,107.91,106.95,28.48,975.5,222.99,154.5,153.97,35.99,132.51,86.77,45.18,150.32,209.78,63.02,70.91,54.48,32.59,88.49,126.4,180.94,120.06,46.63,79.52,82.81,988.59,1046.7436350474077,58.15363504740765
2017-06-15,52.17,143.32,80.38,191.43,103.8,31.25,106.5,105.94,28.48,948.02,224.81,156.13,153.29,35.21,132.0,86.25,45.18,149.9,209.5,63.3,69.27,54.0,32.62,88.23,127.94,181.75,119.83,46.58,79.18,81.78,958.7,1042.4657981404218,83.7657981404218
2017-06-16,52.79,143.78,80.86,196.01,106.76,31.61,106.94,106.28,28.98,957.91,222.65,156.25,154.23,35.28,133.72,86.85,45.31,150.98,211.73,63.26,69.73,51.75,32.98,89.72,129.48,180.83,121.11,46.86,73.95,82.61,996.0,1042.6786467524778,46.67864675247779
2017-06-19,54.0,143.66,81.56,197.88,107.95,31.77,108.31,105.6,28.96,969.65,223.43,156.91,155.51,35.61,134.15,86.97,45.35,152.39,214.0,63.09,70.5,51.42,32.94,89.6,129.4,182.3,121.23,46.63,75.38,83.22,1017.0,1044.4813965573028,27.481396557302787
2017-06-20,54.54,146.87,81.98,198.75,108.06,31.94,106.25,105.07,28.71,975.31,225.51,158.73,154.48,35.45,133.9,87.75,45.35,154.27,213.45,63.68,70.82,52.05,33.21,89.77,128.35,182.75,121.56,46.4,75.88,82.07,998.0,1044.7945724070773,46.79457240707734
2017-06-21,53.94,145.52,82.6,199.58,106.63,31.73,105.89,104.39,28.18,970.79,224.54,157.91,155.79,34.33,134.29,87.48,45.62,154.18,214.02,64.56,70.21,51.9,33.58,89.62,128.75,183.49,121.97,45.95,75.6,82.04,998.7,1048.1284493771034,49.428449377103334
2017-06-22,54.75,145.77,82.11,199.25,103.57,31.91,104.48,104.71,27.77,976.87,221.44,156.44,154.55,34.56,135.45,86.93,45.17,153.78,212.73,65.51,70.54,52.6,33.95,89.27,128.17,184.9,121.83,45.47,76.03,81.45,1002.23,1046.8265663150453,44.596566315045266
2017-06-23,54.49,145.13,82.39,199.26,102.5,31.85,104.25,103.83,27.79,975.5,220.5,155.16,154.34,34.21,135.45,87.66,45.05,155.0,212.0,66.04,70.09,52.15,34.08,89.03,128.0,186.27,122.01,45.43,75.6,80.85,1002.54,1048.5632476371786,46.023247637178656
2017-06-26,55.38,147.17,82.5,202.77,104.66,32.22,105.03,104.6,27.59,990.0,218.26,151.67,154.71,34.26,136.48,87.01,45.32,155.18,212.79,66.15,71.4,52.95,34.16,89.63,127.6,185.13,122.41,45.45,74.95,81.57,1008.5,1047.0547313954762,38.55473139547621
2017-06-27,54.44,145.01,83.06,199.8,104.5,32.09,104.73,105.33,27.52,961.6,221.84,151.06,155.0,34.0,136.5,87.71,45.34,154.0,212.0,66.27,70.11,53.19,34.13,89.18,128.38,185.72,121.92,44.97,75.52,81.45,990.69,1045.4107897090164,54.720789709016344
2017-06-28,54.09,144.49,83.51,199.5,104.85,31.78,104.43,106.02,27.26,950.66,221.87,152.75,155.15,33.77,135.95,88.6,45.25,154.04,210.78,65.76,69.21,53.17,33.86,89.08,127.73,185.68,122.07,44.98,76.25,81.41,978.55,1046.0217072959174,67.47170729591744
2017-06-29,54.49,144.71,84.92,199.62,106.45,31.79,104.38,106.8,27.16,951.35,228.37,152.77,155.35,33.92,133.4,92.34,45.13,154.58,211.05,65.01,69.38,53.33,33.8,88.02,128.22,185.82,122.42,44.8,76.25,81.37,979.0,1046.3506457337005,67.3506457337005
2017-06-30,54.33,144.45,84.09,198.5,106.1,31.79,104.53,106.25,27.09,943.99,225.31,152.51,154.28,33.87,132.7,91.96,44.89,153.3,209.91,64.49,68.78,56.6,33.73,87.05,126.52,185.15,122.01,44.62,76.08,81.08,980.12,1049.4181540097904,69.29815400979044
2017-07-03,55.08,144.88,84.69,198.07,106.51,31.09,104.24,106.76,27.16,933.22,224.46,154.39,153.58,33.51,132.79,91.56,45.11,153.44,209.14,63.85,69.33,58.37,33.48,87.4,126.98,186.29,122.61,44.61,75.84,80.79,972.79,1048.7190635233205,75.92906352332056
2017-07-05,54.5,143.69,85.22,199.3,107.0,30.85,105.99,107.83,27.54,924.2,228.38,154.01,155.77,33.52,132.98,93.12,44.79,152.82,210.0,64.47,68.26,58.24,33.94,87.86,127.47,186.14,122.37,45.05,75.55,81.68,961.53,1050.0135579735834,88.4835579735834
2017-07-06,55.05,143.02,84.67,201.64,107.23,30.99,104.67,104.61,26.86,925.0,227.97,151.77,153.36,34.12,133.61,93.54,44.72,152.7,209.05,63.77,68.27,57.45,33.64,87.65,126.51,188.12,122.56,43.97,75.35,80.86,964.66,1048.1248679464356,83.46486794643567
2017-07-07,54.65,142.9,83.93,202.24,106.61,30.76,103.59,103.51,26.25,930.98,228.23,152.04,152.62,33.7,132.91,93.96,44.47,153.37,208.5,63.21,68.7,57.4,33.25,87.69,126.79,187.35,122.28,43.53,75.65,80.2,969.55,1045.5962872951877,76.04628729518777
2017-07-10,54.28,144.11,84.13,202.32,106.73,30.88,103.44,103.3,26.13,941.95,224.27,152.22,152.91,33.25,132.74,93.5,44.45,156.28,209.6,63.39,69.46,57.89,33.36,87.63,126.57,187.33,122.73,43.48,75.15,80.0,985.0,1044.4671041514634,59.467104151463445
2017-07-11,54.76,144.73,84.23,204.0,107.91,31.05,103.15,103.6,26.03,950.52,226.04,151.45,153.26,33.64,131.43,93.33,44.32,155.09,210.41,62.82,70.11,58.54,33.4,87.23,125.96,187.0,123.16,43.21,73.38,80.33,993.0,1045.1409517375746,52.140951737574596
2017-07-12,55.66,145.87,84.28,206.95,108.92,31.25,104.0,104.34,26.54,960.86,226.4,151.46,153.48,34.28,132.04,92.61,44.59,155.41,210.91,62.66,70.69,58.31,33.34,87.24,125.61,186.79,124.02,43.04,73.66,81.19,1000.65,1047.4023447375403,46.752344737540284
2017-07-13,56.44,145.5,84.93,206.8,108.89,31.26,103.8,104.45,26.58,970.8,227.39,152.82,153.7,34.33,132.1,92.69,44.49,156.49,211.2,62.79,71.5,58.22,33.22,86.77,125.25,187.0,123.67,43.15,74.67,80.97,1004.62,1046.8878235580398,42.26782355803982
2017-07-14,56.54,147.97,84.85,206.8,108.55,31.37,104.38,104.43,26.74,974.0,227.22,153.22,154.01,34.48,132.0,90.81,44.52,154.99,211.52,62.93,72.24,57.95,33.27,86.96,125.25,185.81,123.44,43.63,76.27,81.0,1002.4,1046.3640802756584,43.964080275658375
2017-07-17,57.68,148.82,85.13,208.73,108.0,31.5,104.32,105.17,26.76,976.32,228.73,152.9,153.59,34.74,132.71,91.82,44.66,155.43,212.2,63.15,72.8,58.0,33.44,87.07,126.04,187.07,123.73,43.63,76.29,81.0,1004.69,1043.457757321189,38.76775732118904
2017-07-18,57.13,149.2,84.96,209.11,108.22,31.41,104.6,104.6,26.76,973.36,227.5,153.75,152.36,34.43,131.62,90.45,44.78,155.0,210.68,62.5,73.09,57.74,33.23,87.61,126.05,186.95,122.82,43.66,76.25,81.02,1006.0,1039.025816407104,33.025816407104
2017-07-19,59.27,150.48,85.76,209.43,107.3,31.51,103.56,106.13,26.85,990.01,222.91,152.55,150.02,34.68,134.84,91.34,44.67,154.13,211.51,62.5,73.5,57.6,33.37,87.87,125.97,187.51,123.05,43.35,76.08,80.44,1025.0,1039.2528768722443,14.252876872244315
2017-07-20,58.46,151.5,84.94,211.1,107.88,31.91,105.0,106.99,27.02,997.0,223.0,152.56,147.53,34.54,135.73,91.15,44.9,154.03,212.21,62.91,74.18,59.12,33.47,88.32,123.28,189.41,122.86,43.5,75.98,80.97,1031.59,1037.942304480483,6.352304480483099
2017-07-21,58.19,149.99,85.79,209.99,106.71,31.86,104.18,107.1,25.38,989.0,221.89,147.03,147.59,34.54,135.33,91.06,44.78,154.06,211.65,62.79,73.45,59.0,33.47,88.16,124.38,191.38,122.29,44.23,75.84,80.65,1021.28,1040.4199415282724,19.139941528272402
2017-07-24,58.28,150.58,85.45,212.0,107.86,31.86,103.18,107.31,25.78,994.1,218.94,146.61,147.0,34.73,134.99,90.96,45.04,154.0,211.2,62.54,73.53,59.69,33.38,88.55,125.25,191.79,123.49,44.15,76.03,80.06,1028.34,1038.0217771905643,9.68177719056439
2017-07-25,57.98,151.8,85.84,213.22,113.24,31.9,104.45,107.6,25.57,970.7,220.34,145.74,146.57,34.55,133.74,92.37,45.02,157.75,202.65,62.85,73.8,59.32,33.38,88.67,127.79,192.13,121.9,43.9,77.61,80.77,1038.05,1037.4773796735635,0.5726203264364358
2017-07-26,57.95,153.35,85.41,223.48,114.25,32.12,104.63,106.55,25.59,972.78,222.45,146.86,146.27,34.7,131.66,93.1,44.55,158.76,200.45,62.31,74.34,59.09,33.09,89.0,127.31,190.02,120.42,44.8,78.55,80.58,1043.2,1033.357267071861,9.842732928138958
2017-07-27,59.61,153.75,85.18,237.13,113.72,31.73,104.88,107.69,25.59,969.18,221.84,146.18,145.0,34.78,130.85,91.83,45.8,156.42,199.14,63.67,73.76,58.6,32.79,90.29,125.31,190.24,119.37,46.26,78.72,80.24,1069.55,1030.373590725817,39.176409274183015
