,y,forecasts,scores
328,10.774818401937058,12.126113510348132,1.3512951084110745
329,10.817307692307686,11.02165088113268,0.2043431888249944
330,10.96543504171632,10.545575107448988,0.4198599342673326
331,10.271546635182991,9.147556105817172,1.1239905293658197
332,9.579439252336464,9.059359441325686,0.5200798110107776
333,8.912037037037024,9.089982028435823,0.1779449913987996
334,8.25688073394495,9.650548958212289,1.393668224267337
335,7.613636363636367,12.29985212886772,4.686215765231353
336,6.884875846501148,11.415443500264296,4.530567653763147
337,6.621773288439958,11.270304104779836,4.6485308163398775
338,6.911928651059096,9.860476131459386,2.94854748040029
339,7.182320441988943,8.732047808306554,1.5497273663176108
340,6.557377049180335,8.114311808992985,1.5569347598126502
341,5.965292841648595,7.478508847854576,1.5132160062059803
342,4.940923737916236,7.059476341549386,2.11855260363315
343,5.032119914346889,6.214726983418336,1.1826070690714472
344,4.47761194029852,6.986328936783506,2.508716996484986
345,3.825717321997879,8.61064155433817,4.78492423234029
346,3.7076271186440746,9.151464213414908,5.443837094770833
347,3.484688489968324,6.952626777134944,3.4679382871666204
348,3.590285110876445,5.773937593130796,2.1836524822543506
349,4.000000000000004,3.67266386258064,0.3273361374193637
350,3.44108446298228,6.159134689565636,2.7180502265833555
351,2.4742268041237248,5.261769822876245,2.78754301875252
352,2.358974358974364,3.257679772327199,0.8987054133528352
353,2.456499488229258,4.301988519244887,1.845489031015629
354,2.763561924257929,3.4014155595955997,0.6378536353376703
355,2.752293577981657,4.362192084616266,1.6098985066346092
356,3.1632653061224536,5.742184753856511,2.578919447734058
357,3.787103377686796,2.725048775794096,1.0620546018926995
358,4.290091930541351,-0.4076711706281036,4.697763101169454
359,4.693877551020398,1.1588523397722992,3.5350252112480987
360,4.892966360856277,2.0956078677994463,2.7973584930568305
361,4.5546558704453455,2.9674331031186827,1.5872227673266628
362,4.3346774193548265,2.290574056478769,2.044103362876057
363,4.325955734406439,3.4864421639758505,0.8395135704305887
364,4.308617234468937,4.709920498183653,0.4013032637147162
365,4.295704295704317,5.148461221895364,0.8527569261910468
366,4.2828685258964105,5.383485302061311,1.1006167761649008
367,4.265873015873023,5.162831365402353,0.8969583495293305
368,4.154302670623156,3.939596062328368,0.2147066082947875
369,4.043392504930954,3.811382059992044,0.23201044493891
370,3.52595494613126,4.097197040660825,0.5712420945295653
371,3.606237816764146,4.064843291733038,0.4586054749688921
372,3.790087463556846,4.041970209237216,0.25188274568037
373,3.581800580832528,4.010893347061553,0.4290927662290249
374,3.5748792270531515,3.971044127064745,0.396164900011593
375,3.6644165863066513,3.7874557561775983,0.1230391698709469
376,3.458213256484166,3.71003312603136,0.2518198695471936
377,3.3524904214559337,3.0002708836779126,0.352219537778021
378,3.2473734479465,3.477111391372572,0.229737943426072
379,3.2350142721217834,3.6845746448361294,0.4495603727143469
380,3.5137701804368597,3.1806475781193844,0.3331226023174749
381,3.791469194312791,3.4064864814974705,0.3849827128153205
382,3.973509933774833,3.5652316930600114,0.4082782407148211
383,3.19849482596426,3.230064722093387,0.031569896129127
384,2.153558052434445,3.2741547939963365,1.120596741561891
385,1.5887850467289688,3.190587193983242,1.6018021472542734
386,1.679104477611948,3.216358829193706,1.5372543515817587
387,1.7674418604651132,3.6130256289280913,1.845583768462978
388,1.671309192200554,3.777285565556757,2.105976373356203
389,1.575532900834098,3.8887090993342905,2.3131761985001926
390,1.757631822386685,2.7965824803865686,1.0389506579998835
391,1.5668202764977046,1.9481943012690095,0.3813740247713051
392,1.2844036697247765,2.1459186409964293,0.861514971271653
393,1.187214611872145,2.4655362863450425,1.2783216744728976
394,1.364877161055511,2.498487667530952,1.1336105064754407
395,1.914311759343668,2.261866213910632,0.3475544545669637
396,2.8414298808432603,2.2855698198650423,0.555860060978218
397,3.679852805887762,2.4871399337084354,1.1927128721793268
398,3.669724770642202,2.106379705541993,1.5633450651002092
399,3.7477148080438782,1.858629555303604,1.8890852527402744
400,3.926940639269394,1.6920197910138333,2.2349208482555607
401,4.2883211678832245,1.980070238929087,2.3082509289541377
402,4.2727272727272725,2.650244931723812,1.6224823410034608
403,4.355716878402904,3.195714286020079,1.1600025923828254
404,4.528985507246386,3.49130201862453,1.0376834886218558
405,4.332129963898912,3.167205166172571,1.164924797726341
406,4.129263913824044,3.420247792664452,0.7090161211595918
407,3.935599284436497,3.3082997775102245,0.6272995069262728
408,3.832442067736186,3.726597944990563,0.1058441227456228
409,3.9929015084294575,3.5828870910381383,0.41001441739132
410,3.9823008849557473,3.6869284500191153,0.295372434936632
411,3.96475770925111,3.929478859657428,0.0352788495936824
412,4.130052724077338,3.5888334874974364,0.5412192365799013
